29,40,13
29,42,11
29,49,13
29,31,1
29,35,15
30,43,20
30,41,8
30,45,7
30,48,7
30,34,11
30,37,2
30,33,4
30,46,16
30,42,16
30,39,18
30,35,12
30,47,17
30,31,16
30,38,5
30,36,17
30,44,6
30,32,4
31,49,9
31,32,18
31,33,15
31,37,3
31,38,19
31,46,16
31,45,15
31,40,6
31,48,8
31,36,16
31,41,9
32,49,9
32,38,13
32,44,15
32,48,2
32,47,3
32,39,4
32,43,6
32,42,2
32,35,4
32,41,16
32,45,11
32,40,2
32,33,12
32,37,17
33,41,5
33,36,19
33,34,20
33,38,13
33,46,9
33,49,15
33,43,7
33,48,18
34,40,5
34,38,10
34,45,4
34,47,2
34,44,16
34,41,5
34,39,15
34,35,8
34,48,4
35,39,3
35,42,3
35,41,2
35,46,16
35,44,7
35,47,11
35,36,5
35,40,16
35,38,19
35,37,8
35,43,1
35,49,2
35,48,9
36,48,10
36,44,2
36,42,2
36,45,18
36,46,7
36,40,6
36,39,20
36,43,5
37,41,5
37,43,11
37,39,6
37,44,20
37,49,13
37,47,5
37,40,10
37,48,3
37,42,7
38,47,11
38,43,15
38,48,11
38,40,6
38,41,9
38,46,2
38,39,15
38,44,10
38,42,3
38,45,6
39,48,19
39,45,11
39,42,5
39,44,16
39,46,9
39,49,14
39,43,11
39,40,20
39,47,18
39,41,5
40,42,17
40,43,16
40,44,3
40,48,19
40,47,11
41,47,9
41,44,6
41,43,8
41,45,10
41,49,15
41,48,17
42,45,7
42,46,11
42,48,7
42,49,8
43,49,17
43,45,14
43,48,11
44,48,13
44,45,9
44,47,10
44,49,2
45,47,4
45,46,20
45,49,1
45,48,6
46,48,12
46,47,14
46,49,12
47,48,13
48,49,14
