5,142,12
5,77,17
5,112,20
5,59,7
5,131,3
5,45,18
5,83,15
5,98,12
5,140,13
5,47,2
5,134,14
5,114,1
5,38,2
5,18,17
5,129,17
5,116,8
5,147,14
5,108,8
5,75,16
5,133,8
5,126,8
5,67,3
5,124,19
5,138,5
5,88,6
5,89,17
5,80,5
6,65,9
6,21,14
6,143,7
6,10,20
6,38,11
6,92,5
6,22,7
6,97,19
6,53,3
6,26,15
6,70,13
6,128,14
6,46,13
6,32,6
6,14,13
6,141,2
6,116,11
6,44,16
6,142,15
6,63,7
6,120,12
6,124,19
6,96,1
6,31,15
6,40,9
6,126,13
6,41,11
6,47,7
6,58,10
6,54,5
6,123,18
6,85,17
6,94,2
6,42,10
6,125,3
6,136,10
6,99,3
6,86,18
6,33,10
6,132,1
6,36,6
6,131,7
6,90,15
6,145,1
6,8,15
6,89,3
6,79,20
6,147,7
6,108,18
6,107,4
6,140,16
6,133,3
6,78,16
6,75,2
6,52,18
6,27,11
6,9,8
6,113,5
6,12,10
6,102,15
6,37,11
6,112,13
6,24,6
6,87,16
6,73,6
6,13,4
6,114,10
6,103,7
6,34,2
6,57,16
6,95,17
6,135,10
6,64,4
6,84,3
6,16,9
6,91,14
7,89,9
7,35,7
7,135,16
7,97,19
7,60,16
7,137,17
7,81,14
7,105,12
7,75,13
7,9,9
7,17,5
7,59,14
7,85,3
7,104,8
7,106,14
7,53,9
7,12,12
7,66,5
7,48,6
7,73,3
7,120,18
7,86,13
7,144,16
7,32,19
7,70,19
7,125,12
7,113,13
7,84,12
7,36,17
7,95,15
7,69,4
7,80,13
7,107,5
7,112,10
7,40,7
7,58,11
7,136,5
7,65,14
7,76,12
7,119,19
7,25,8
7,22,1
7,41,1
7,20,3
7,100,15
7,102,14
7,57,15
7,62,10
7,42,8
7,54,7
7,92,20
7,77,3
7,143,11
7,114,5
7,116,9
7,78,4
7,38,4
7,130,19
7,46,9
7,10,10
7,72,18
7,149,13
7,28,1
7,96,7
7,8,11
7,24,13
7,26,2
7,43,3
7,111,4
7,121,19
7,21,2
7,148,3
7,51,16
7,31,9
7,68,9
7,94,7
7,131,10
7,37,12
7,74,15
7,29,18
7,108,19
7,127,11
7,109,7
7,71,16
7,47,18
7,147,16
7,33,13
7,56,10
7,123,11
7,129,18
7,110,9
7,18,8
7,103,10
7,61,10
7,30,14
7,133,2
7,64,4
7,16,7
7,39,2
7,132,14
7,90,2
7,11,2
7,98,15
7,23,2
7,79,1
7,44,20
7,145,4
7,141,18
7,128,8
7,34,12
7,13,1
7,49,8
7,99,6
8,85,1
8,114,6
8,68,4
8,34,1
8,139,17
8,60,16
8,129,10
8,121,6
8,40,5
8,105,14
8,62,15
8,17,5
8,91,3
8,122,6
8,63,5
8,13,2
8,115,16
8,67,7
8,113,6
8,107,14
8,100,15
8,50,3
8,73,6
8,119,14
8,138,7
8,135,17
8,148,1
8,111,11
8,38,2
8,14,9
8,9,15
8,117,2
8,20,2
8,30,2
8,66,5
8,42,15
8,61,14
8,90,14
8,82,13
8,24,5
8,18,10
8,106,14
8,95,1
8,84,13
8,136,17
8,15,10
8,124,6
8,52,7
8,21,13
8,99,6
8,75,17
8,64,5
8,109,10
8,47,14
8,72,16
8,118,1
8,33,1
8,39,17
8,97,11
8,58,17
8,28,7
8,125,10
8,149,6
8,57,18
8,49,5
8,26,11
8,108,6
8,137,20
8,55,2
8,76,16
8,144,5
8,94,8
8,29,5
8,59,4
8,104,20
8,145,17
8,35,13
8,116,5
8,141,8
8,112,17
8,23,16
8,134,1
8,53,6
8,89,12
8,126,5
8,86,6
8,80,2
8,43,14
8,77,3
8,41,16
8,101,11
8,133,11
8,103,17
8,12,12
8,71,13
8,31,12
8,45,11
8,51,5
8,128,8
9,65,17
9,63,19
9,87,6
9,98,15
9,16,19
9,120,14
9,21,19
9,149,13
9,68,19
9,126,10
9,114,18
9,12,7
9,26,17
9,17,9
9,47,9
9,64,10
9,100,13
9,37,7
9,144,16
9,10,1
9,146,20
9,111,20
9,106,1
9,117,8
9,14,13
9,61,10
9,145,7
9,29,15
9,147,4
9,71,11
9,122,9
9,62,12
9,66,19
9,138,3
9,103,1
9,116,16
9,82,13
9,44,20
9,139,11
9,83,12
9,112,11
9,107,15
9,70,3
9,102,11
9,67,5
9,19,20
9,24,19
9,40,10
9,11,5
9,148,3
9,28,2
9,127,9
9,134,2
9,52,17
9,108,9
9,104,5
9,58,18
9,137,8
9,32,14
9,73,9
9,96,8
9,15,5
9,41,18
9,25,19
9,59,12
9,78,14
9,121,12
9,36,3
9,143,13
9,135,19
9,86,12
9,105,19
9,76,5
9,54,14
9,74,5
9,81,14
9,133,2
9,22,1
9,42,4
9,89,14
9,136,12
9,84,9
9,23,3
9,13,6
9,110,15
9,119,5
9,80,4
9,124,14
9,20,15
9,39,17
9,92,10
9,46,13
9,140,6
9,57,2
9,128,15
9,141,10
9,109,2
9,91,17
9,34,16
9,60,14
9,49,19
9,69,13
9,55,18
9,118,7
9,75,5
9,142,5
9,85,6
9,97,17
9,30,7
9,131,16
9,53,7
9,123,6
9,48,4
9,94,10
9,51,18
9,95,9
9,88,13
9,50,20
9,79,2
9,93,5
9,129,6
9,72,20
9,27,17
9,56,12
9,35,14
9,43,6
9,77,16
9,45,14
9,130,19
9,33,6
9,113,4
9,125,19
9,132,19
9,99,3
9,31,4
9,38,3
9,101,20
9,90,15
9,115,7
9,18,18
10,110,4
10,95,2
10,32,5
10,96,4
10,63,11
10,27,9
10,147,10
10,64,4
10,83,6
10,137,16
10,29,1
10,91,9
10,16,18
10,148,8
10,65,9
10,11,13
10,25,20
10,52,4
10,86,5
10,62,12
10,140,18
10,118,10
10,100,19
10,121,10
10,49,13
10,141,15
10,40,16
10,87,12
10,123,17
10,131,1
10,75,15
10,111,18
10,72,2
10,81,6
10,41,7
10,50,2
10,74,12
10,43,2
10,22,10
10,113,9
10,101,8
10,48,10
10,142,8
10,106,9
10,127,6
10,60,8
10,112,1
10,146,5
10,117,18
10,54,17
10,17,4
10,42,20
10,56,1
10,77,1
10,26,15
10,19,15
10,73,8
10,13,13
10,31,3
10,37,7
10,59,14
10,88,2
10,39,6
10,89,17
10,67,11
10,138,12
10,105,4
10,79,11
10,128,17
10,107,17
10,51,18
10,15,6
10,84,3
10,70,14
10,30,6
10,126,12
10,28,4
10,149,18
10,55,17
10,116,18
10,135,16
10,103,5
10,122,3
10,46,18
10,61,10
10,90,2
10,23,7
10,20,3
10,136,14
10,66,3
10,94,7
10,80,5
10,98,17
10,34,18
11,102,3
11,105,2
11,73,2
11,64,5
11,22,12
11,12,1
11,41,13
11,116,9
11,69,18
11,147,8
11,123,7
11,54,18
11,55,7
11,14,4
11,29,19
11,99,14
11,68,2
11,67,16
11,78,1
11,93,10
11,44,4
11,85,20
11,111,4
11,136,20
11,13,4
11,66,8
11,133,19
11,135,6
11,132,13
11,98,10
11,115,11
11,112,5
11,124,9
11,48,18
11,79,1
11,100,14
11,121,17
11,80,10
11,87,9
11,40,18
11,17,12
11,63,5
11,56,12
11,101,19
11,103,4
11,57,20
11,35,11
11,30,1
11,110,9
11,42,14
11,52,16
11,26,1
11,104,6
11,89,7
11,19,16
11,126,10
11,83,6
11,90,14
11,128,16
11,82,15
11,20,1
11,142,9
11,120,8
11,74,15
11,96,20
11,51,10
11,27,17
11,31,9
11,91,16
11,77,17
11,117,12
11,15,4
11,139,12
11,144,20
11,50,13
11,145,4
11,24,20
11,141,5
11,16,20
11,149,5
11,75,11
11,81,10
11,46,15
11,33,13
12,39,17
12,107,17
12,43,12
12,121,3
12,78,3
12,17,7
12,114,8
12,96,13
12,120,17
12,128,9
12,58,13
12,27,19
12,55,7
12,94,18
12,147,5
12,33,20
12,133,16
12,76,12
12,93,18
12,144,17
12,136,12
12,118,13
12,23,11
12,35,1
12,37,13
12,134,15
12,81,2
12,95,5
12,26,17
12,145,7
12,73,1
12,113,10
12,98,10
12,48,15
12,16,4
12,79,7
12,137,7
12,92,2
12,119,13
12,89,2
12,49,9
12,99,19
12,112,20
12,72,5
12,57,9
12,40,17
12,19,15
12,59,18
12,109,11
12,139,5
12,124,15
12,65,10
12,53,13
12,106,16
12,125,20
12,130,13
12,142,15
12,111,9
12,115,15
12,82,16
12,71,12
12,69,17
12,46,17
12,132,11
12,146,13
12,91,7
12,29,18
12,52,5
12,84,9
12,42,17
12,68,13
12,15,10
12,54,13
12,74,11
12,18,13
12,87,6
12,85,1
12,61,13
12,97,4
12,140,18
12,41,10
12,44,18
12,110,10
12,116,15
12,47,1
12,64,12
12,28,5
12,34,6
12,36,9
12,67,4
12,70,7
12,143,15
12,80,18
12,38,5
12,101,9
12,66,7
12,127,20
12,88,4
12,129,1
12,131,14
12,83,3
12,25,9
12,135,19
12,30,5
12,50,8
12,126,1
12,24,17
12,105,20
12,122,16
12,90,3
12,22,18
12,103,8
12,45,17
12,77,1
12,141,3
13,21,11
13,88,15
13,118,13
13,44,10
13,116,12
13,115,5
13,90,2
13,98,9
13,128,6
13,61,16
13,71,6
13,28,2
13,25,2
13,38,3
13,87,19
13,145,19
13,91,12
13,147,14
13,66,4
13,41,18
13,117,5
13,127,17
13,119,18
13,53,19
13,136,19
13,121,10
13,52,6
13,37,5
13,79,14
13,32,16
13,68,7
13,85,15
13,58,1
13,102,10
13,82,14
13,100,19
13,148,14
13,43,6
13,96,5
13,27,6
13,77,18
13,62,1
13,24,18
13,106,11
13,74,13
13,143,16
13,149,17
13,133,13
13,46,6
13,129,11
13,18,19
13,101,3
13,64,4
13,23,8
13,103,8
13,139,5
13,14,11
13,93,3
13,55,1
13,123,16
13,146,18
13,76,2
13,51,14
13,109,13
13,113,4
13,30,16
13,134,10
13,110,12
13,65,15
13,72,2
13,20,2
13,122,20
13,60,10
13,142,7
13,99,8
13,107,9
13,73,19
13,67,9
14,146,18
14,20,4
14,21,9
14,98,8
14,135,13
14,53,1
14,81,17
14,33,3
14,75,2
14,61,2
14,119,16
14,54,6
14,101,15
14,129,1
14,137,12
14,24,12
14,35,16
14,26,7
14,72,14
14,79,16
14,51,8
14,128,17
14,16,17
14,83,13
14,90,20
14,57,19
14,121,13
14,132,2
14,127,20
14,82,5
14,100,17
14,50,8
14,136,9
14,15,16
14,108,16
14,73,20
14,125,20
14,93,3
14,87,15
14,56,4
14,120,8
14,134,2
14,41,16
14,74,19
14,47,11
14,39,18
14,80,14
14,143,2
14,147,16
14,86,10
14,58,1
14,34,12
14,113,2
14,63,17
14,123,18
14,44,1
14,19,9
14,68,12
14,48,7
14,109,10
14,18,10
14,148,15
14,69,13
14,46,14
14,22,12
14,115,6
14,142,11
14,107,20
14,27,6
14,94,11
14,111,3
14,126,12
14,110,16
14,117,5
14,65,1
14,140,9
14,102,12
14,91,14
14,77,18
14,149,1
14,62,19
14,106,20
14,144,11
14,66,17
14,139,6
14,40,20
14,89,5
14,42,3
14,76,19
14,138,20
14,130,4
14,55,12
14,92,2
14,88,13
14,32,12
14,31,11
14,78,11
14,71,8
14,45,6
14,145,10
14,112,8
14,85,13
14,52,4
14,37,18
14,116,12
14,141,16
14,104,13
14,95,3
14,97,7
14,114,4
14,17,19
14,99,19
14,29,12
14,64,19
14,49,18
14,38,3
14,36,19
14,23,2
14,133,1
14,43,5
14,59,6
14,122,4
14,28,7
14,124,4
14,60,2
14,30,15
14,118,10
14,67,20
14,84,1
14,103,13
14,131,4
14,25,8
14,105,2
14,70,3
15,54,17
15,102,1
15,19,16
15,80,3
15,118,1
15,26,12
15,144,5
15,147,20
15,123,17
15,81,7
15,91,5
15,49,8
15,112,19
15,149,17
15,110,19
15,21,20
15,125,7
15,31,6
15,132,13
15,111,13
15,67,13
15,99,6
15,133,5
15,29,3
15,105,20
15,128,3
15,57,16
15,62,12
15,73,1
15,77,13
15,136,9
15,126,15
15,86,19
15,38,10
15,56,12
15,146,18
15,16,13
15,64,10
15,142,15
15,63,4
15,35,5
15,30,19
15,92,20
15,104,6
15,61,6
15,83,4
15,119,13
15,66,16
15,82,6
15,69,8
15,109,18
15,120,20
15,87,6
15,47,15
15,22,6
15,138,8
15,96,1
15,100,4
15,101,6
15,42,17
15,72,14
15,122,13
15,27,14
15,116,20
15,28,2
15,25,8
15,70,2
15,90,19
15,84,19
15,113,17
15,107,20
15,139,5
15,137,10
15,129,1
15,58,1
15,18,12
15,121,6
15,45,8
15,114,13
15,130,12
15,17,9
15,89,2
15,75,18
15,43,19
15,115,4
15,68,20
15,60,11
15,97,13
15,20,9
15,95,2
15,131,15
15,55,12
15,41,19
15,145,4
15,50,1
15,51,7
15,79,8
15,34,7
15,148,19
15,44,4
15,141,6
15,52,11
15,76,15
15,36,6
15,39,6
15,143,17
15,59,6
15,93,14
15,94,20
15,71,18
15,103,1
15,106,19
15,23,6
15,65,1
15,74,6
15,40,11
15,140,4
15,78,12
15,124,3
15,37,3
15,135,20
15,134,10
15,108,11
15,85,13
15,117,19
15,48,6
15,127,11
15,33,14
15,24,3
15,98,17
15,32,15
15,88,19
16,133,20
16,125,16
16,34,17
16,40,11
16,88,4
16,91,20
16,37,12
16,108,16
16,118,5
16,82,7
16,55,3
16,85,11
16,99,1
16,80,10
16,117,20
16,30,5
16,94,19
16,95,10
16,102,19
16,23,12
16,72,18
16,112,15
16,93,2
16,27,19
16,116,19
16,109,16
16,86,13
16,57,15
16,123,16
16,138,6
16,144,7
16,68,14
16,62,10
16,139,14
16,77,3
16,120,12
16,47,3
16,69,13
16,46,19
16,149,1
16,18,3
16,142,19
16,52,1
16,65,8
16,98,5
16,59,9
16,96,16
16,122,15
16,147,12
16,81,18
16,90,6
16,84,18
16,38,14
16,58,5
16,32,18
16,143,1
16,115,6
16,31,13
16,97,7
16,119,12
16,92,4
16,89,18
16,74,8
16,17,9
16,76,3
16,56,6
16,67,3
16,129,5
16,39,18
16,134,4
16,121,4
16,145,4
16,114,5
16,136,20
16,29,2
16,128,11
16,87,6
16,61,7
16,148,16
16,79,15
16,101,13
16,24,2
16,42,18
16,70,14
16,28,6
16,35,3
16,111,8
16,71,6
16,63,8
16,75,13
16,44,2
16,60,18
16,54,6
17,68,19
17,144,14
17,40,8
17,29,7
17,52,7
17,142,5
17,88,7
17,87,17
17,20,16
17,147,17
17,124,17
17,24,2
17,130,12
17,18,12
17,65,11
17,59,17
17,83,10
17,63,20
17,114,8
17,105,2
17,58,9
17,79,15
17,41,15
17,131,13
17,140,3
17,84,9
17,78,11
17,127,10
17,82,11
17,80,14
17,104,9
17,148,12
17,69,16
17,85,7
17,50,2
17,149,17
17,98,16
17,141,18
17,23,10
17,43,3
17,136,6
17,39,14
17,126,18
17,89,18
17,81,13
17,138,16
17,34,16
17,117,5
17,75,18
17,108,15
17,115,14
17,135,17
17,70,15
17,139,10
17,73,7
17,28,13
17,26,7
17,53,19
17,42,14
17,145,4
17,96,10
17,90,3
17,116,4
17,76,18
17,51,6
17,35,6
17,106,12
17,54,12
17,74,10
17,86,16
17,67,20
17,93,8
17,110,18
17,123,12
17,71,3
17,122,13
17,111,16
17,49,4
17,32,8
17,100,20
18,112,6
18,22,16
18,23,8
18,88,11
18,107,4
18,140,2
18,139,4
18,96,3
18,47,6
18,110,19
18,129,19
18,136,4
18,62,13
18,90,16
18,77,8
18,45,6
18,31,14
18,53,4
18,119,1
18,83,4
18,68,7
18,122,1
18,146,7
18,20,2
18,66,12
18,147,11
18,91,8
18,37,20
18,106,15
18,46,14
18,75,16
18,79,10
18,82,13
18,27,13
18,111,16
18,109,16
18,101,8
18,138,8
18,132,10
18,63,12
18,145,7
18,73,17
18,35,16
18,99,2
18,121,10
18,128,2
18,50,9
18,86,4
18,43,8
18,95,12
18,59,4
18,92,12
18,149,11
18,98,19
18,41,7
18,135,5
18,116,16
18,54,8
18,56,19
18,67,13
18,124,20
18,84,1
18,103,8
18,71,18
18,102,13
18,69,15
18,100,15
18,148,3
18,60,12
18,36,5
18,29,13
18,51,20
18,141,12
18,126,15
18,34,8
18,125,3
18,65,15
18,44,18
18,49,14
18,26,10
18,28,19
18,120,18
18,21,8
18,123,5
18,70,3
18,64,19
18,52,18
18,133,18
18,130,14
18,134,1
18,38,19
18,48,5
18,58,13
18,137,4
18,143,1
18,105,7
18,115,5
18,87,4
18,32,8
18,74,4
18,89,10
18,114,9
18,81,14
18,104,5
18,61,1
18,78,9
18,144,5
18,85,1
18,57,12
18,25,5
18,80,10
18,97,5
18,39,3
18,131,15
18,117,18
18,72,11
18,127,10
18,76,13
18,40,20
18,113,11
18,93,8
18,24,1
19,142,13
19,68,4
19,94,3
19,29,18
19,26,19
19,125,8
19,67,5
19,123,4
19,122,9
19,37,3
19,91,19
19,22,12
19,149,13
19,21,8
19,117,15
19,93,5
19,89,10
19,55,3
19,39,16
19,51,17
19,112,1
19,81,2
19,75,4
19,66,1
19,70,19
19,62,13
19,96,7
19,113,6
19,69,15
19,116,6
19,33,15
19,111,5
19,27,1
19,135,5
19,34,11
19,20,14
19,43,5
19,63,2
19,54,9
19,137,2
19,57,6
19,88,20
19,110,8
19,74,8
19,136,2
19,147,19
19,141,12
19,48,11
19,130,1
19,120,9
19,126,1
19,32,16
19,145,7
19,46,16
19,76,15
19,139,9
19,144,18
19,45,5
19,143,7
19,35,17
19,134,11
19,72,4
19,103,9
19,102,12
19,99,20
19,97,10
19,105,18
19,148,2
19,114,1
19,59,18
19,132,13
19,53,2
19,79,18
19,82,6
19,25,16
19,106,16
19,42,9
19,127,1
19,84,6
19,109,12
19,73,2
19,28,8
19,98,19
19,131,20
19,129,3
19,118,1
19,124,2
19,101,19
19,119,20
19,87,19
19,52,8
19,104,19
19,64,5
19,23,2
19,83,2
19,38,7
19,80,5
19,140,6
19,92,6
19,115,11
19,24,8
19,50,20
19,36,2
19,58,4
19,47,14
19,40,14
19,128,10
19,108,3
20,116,5
20,44,8
20,33,9
20,37,16
20,144,16
20,25,12
20,75,4
20,64,1
20,142,4
20,65,20
20,114,7
20,117,20
20,57,4
20,106,16
20,69,14
20,143,17
20,108,13
20,139,10
20,27,2
20,79,20
20,95,6
20,74,12
20,52,8
20,60,11
20,62,18
20,100,10
20,67,20
20,82,7
20,120,10
20,41,11
20,54,19
20,55,10
20,105,4
20,77,19
20,46,8
20,34,17
20,72,6
20,104,8
20,80,5
20,59,17
20,28,2
20,147,15
20,148,3
20,145,9
20,78,15
20,87,1
20,121,12
20,73,13
20,86,6
20,88,18
20,111,9
20,48,2
20,146,14
20,90,5
20,109,19
20,91,7
20,68,11
20,76,8
20,26,20
20,149,6
20,96,18
20,129,16
20,63,12
20,84,20
20,140,16
20,32,10
20,107,10
20,56,6
20,24,13
20,130,2
20,126,1
20,45,12
20,110,11
20,103,10
20,137,3
20,39,11
20,61,11
20,99,10
20,101,13
20,115,2
20,50,3
20,141,20
20,131,6
20,38,3
20,40,1
20,98,8
20,134,2
21,60,7
21,64,6
21,96,17
21,144,10
21,79,17
21,143,15
21,78,5
21,49,3
21,125,4
21,111,3
21,46,7
21,92,4
21,116,20
21,67,11
21,126,3
21,83,14
21,44,19
21,81,2
21,142,8
21,24,6
21,71,5
21,129,12
21,87,15
21,40,9
21,86,16
21,135,9
21,128,9
21,108,5
21,32,8
21,145,17
21,63,1
21,27,16
21,84,2
21,148,12
21,118,4
21,23,9
21,34,12
21,115,20
21,132,4
21,113,16
21,147,10
21,74,2
21,70,13
21,124,11
21,69,8
21,75,6
21,131,1
21,93,15
21,112,2
21,119,17
21,25,18
21,103,10
21,136,1
21,53,4
21,35,18
21,68,9
21,138,5
21,146,17
21,43,18
21,42,20
21,94,14
21,109,5
21,101,7
21,149,14
21,50,2
21,133,16
21,59,17
21,117,18
21,38,12
21,139,4
21,30,3
21,82,9
21,57,17
21,45,19
21,130,6
21,85,9
21,31,11
21,107,20
21,48,4
21,28,13
21,141,17
21,22,20
21,33,11
21,76,5
21,121,10
21,90,1
21,89,9
21,137,9
21,55,11
21,37,4
21,100,19
21,54,10
21,104,2
21,36,14
21,56,7
21,77,13
21,47,1
21,66,18
21,134,3
21,120,16
21,91,12
21,98,5
21,62,14
21,140,20
21,39,13
21,80,8
21,97,1
21,122,8
21,72,9
21,51,12
21,102,10
21,106,15
